04:16:28,717 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : BalieEN
04:16:28,717 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : OpenNLPEN
04:16:28,717 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : IllinoisExtendedEN
04:16:28,718 INFO  [PostProcessing] instancesToEntities ...
04:16:28,718 INFO  [PostProcessing] result size: 1
04:16:28,718 INFO  [PostProcessing] result set size: 1
04:16:28,718 INFO  [FoxClassifier] classify done, size: 1
04:16:28,718 INFO  [Tools] get entities done.
04:16:28,718 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] NER done.
04:16:28,718 INFO  [Fox] NER done.
04:16:28,718 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Start RE ...
04:16:28,718 INFO  [Fox] Start RE ...
04:16:28,718 INFO  [REStanford] Start...
04:16:28,739 INFO  [REStanford] Relations done.
04:16:28,739 INFO  [REStanford] []
04:16:28,739 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] RE done.
04:16:28,739 INFO  [Fox] RE done.
04:16:28,739 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Start NE linking ...
04:16:28,739 INFO  [Fox] Start NE linking ...
04:16:28,739 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
04:16:28,741 INFO  [Agdistis] AGDISTISLookup ...
04:16:28,741 INFO  [Agdistis] AGDISTISLookup sending...
04:16:29,085 INFO  [Agdistis] AGDISTISLookup sending done.
04:16:29,086 INFO  [Agdistis] AGDISTISLookup done..
04:16:29,086 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Start NE linking done.
04:16:29,086 INFO  [Fox] Start NE linking done.
04:16:29,086 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Preparing output format ...
04:16:29,086 INFO  [Fox] Preparing output format ...
04:16:29,087 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Found 0 relations.
04:16:29,087 INFO  [Fox] Found 0 relations.
04:16:29,090 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Preparing output format done.
04:16:29,090 INFO  [Fox] Preparing output format done.
04:16:29,090 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Found 1 entities.
04:16:29,090 INFO  [Fox] Found 1 entities.
04:16:29,090 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Running Fox done.
04:16:29,090 INFO  [Fox] Running Fox done.
04:16:29,093 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Running Fox...
04:16:29,093 INFO  [Fox] Running Fox...
04:16:29,093 INFO  [TokenManager] TokenManager ...
04:16:29,117 INFO  [93ffe4cf-7089-408e-81a6-69275b0dbd72] Start NER (en)...
04:16:29,117 INFO  [Fox] Start NER (en)...
04:16:29,117 INFO  [Tools] get entities ...
04:16:29,117 INFO  [AbstractNER] retrieve ...
04:16:29,117 INFO  [AbstractNER] retrieve ...
04:16:29,117 INFO  [AbstractNER] retrieve ...
04:16:29,118 INFO  [AbstractNER] retrieve ...
04:16:29,120 INFO  [AbstractNER] retrieve done.
04:16:29,120 INFO  [AbstractNER] clean entities ...
04:16:29,127 INFO  [AbstractNER] clean entities ...
04:16:29,131 INFO  [AbstractNER] clean entities done.
04:16:29,131 INFO  [AbstractNER] IllinoisExtendedEN:
04:16:29,131 INFO  [AbstractNER] clean entities done.
04:16:29,131 INFO  [AbstractNER] 2 LOCs found
04:16:29,131 INFO  [AbstractNER] 0 ORGs found
04:16:29,131 INFO  [AbstractNER] 1 PERs found
04:16:29,131 INFO  [AbstractNER] StanfordEN:
04:16:29,131 INFO  [AbstractNER] 3 total found
04:16:29,131 INFO  [AbstractNER] 2 LOCs found
04:16:29,131 INFO  [AbstractNER] IllinoisExtendedEN(token):
04:16:29,131 INFO  [AbstractNER] 2 LOCs found
